customer_id,customer_full_name,customer_phone_number,customer_email,customer_age,customer_created_ts,last_purchase_items,last_purchase_value,total_value,seniority_days,is_high_value
9137,Ryan Cruz,001-833-499-6180x095,ryan.cruz@gmail.com,49,2024-09-27 17:19:39.606612,Phone,971.86,9238.8,544,0
7058,Victoria Best,705-645-7771x30362,victoria.best@yahoo.com,36,2022-06-08 05:14:56.175588,Keyboard|Phone|Monitor,1111.18,3256.55,1387,1
9297,Ann Leonard,+1-282-742-0078x045,ann.leonard@yahoo.com,27,2023-07-07 06:56:30.833233,Keyboard|Laptop|Desk Lamp,1610.44,4502.25,993,0
6938,Kenneth Roberts,(558)797-1870,kenneth.roberts@hotmail.com,57,2022-01-05 13:01:34.017477,Laptop|Monitor,1141.26,9640.55,1541,0
2359,Lucas Brady,(844)980-0675x212,lucas.brady@yahoo.com,24,2022-09-16 13:22:26.426095,Mouse,1424.57,7889.18,1287,0
7209,Dawn Villa,253-953-9548,dawn.villa@hotmail.com,30,2022-09-14 13:13:07.950760,Desk Lamp,670.42,3912.86,1289,0
4869,Rachel Richardson,001-884-954-8829x5334,rachel.richardson@yahoo.com,27,2021-10-11 06:55:55.958570,Keyboard,1648.6,8556.41,1627,0
2471,Tammy Ruiz,+1-479-344-9890x541,tammy.ruiz@yahoo.com,55,2024-03-24 14:28:25.517464,Laptop,932.1,6920.56,732,0
2396,Julia Stewart,+1-688-304-4651x9568,julia.stewart@hotmail.com,59,2023-10-01 22:09:02.346582,Laptop|Desk Lamp|Monitor,1877.13,16701.41,906,0
2491,Travis House,001-398-920-1749x85192,travis.house@gmail.com,35,2024-12-30 08:30:44.574363,Laptop|Desk Lamp|Monitor,370.01,1124.6,451,1
2871,Charles Jenkins,+1-362-940-4936x85648,charles.jenkins@gmail.com,30,2022-09-10 10:33:54.355272,Mouse|Desk Lamp,1000.03,3709.33,1293,0
8260,Todd Johnson,789.223.0506x6675,todd.johnson@yahoo.com,43,2024-02-23 12:55:32.561304,Keyboard,299.18,497.5,762,0
5203,David Powell,001-338-628-8376x4430,david.powell@hotmail.com,18,2023-06-20 22:06:34.078495,Mouse|Laptop,512.62,1918.34,1009,0
6286,Jessica Hernandez,001-538-726-0308,jessica.hernandez@hotmail.com,57,2023-03-31 04:32:42.881598,Monitor|Mouse,399.95,2475.09,1091,0
3941,Claudia Malone,(225)212-3401,claudia.malone@hotmail.com,65,2024-02-07 16:02:35.512400,Phone|Mouse|Keyboard,1970.55,19052.44,778,0
4382,Caleb Baker,001-552-580-1039x73727,caleb.baker@gmail.com,47,2021-04-21 11:12:50.316362,Monitor|Laptop|Phone,1050.02,2728.87,1800,0
1146,Jodi Lopez,716-929-7673,jodi.lopez@yahoo.com,51,2023-11-15 07:02:12.513921,Keyboard|Phone|Monitor|Laptop,1294.56,12308.93,862,0
2812,Gabriel Flowers,365.244.2394x440,gabriel.flowers@yahoo.com,62,2023-03-15 13:55:31.287677,Phone|Monitor|Laptop,1184.36,8847.71,1107,0
3539,Jill Freeman,001-523-515-3710,jill.freeman@yahoo.com,64,2023-08-09 07:46:39.454103,Monitor|Desk Lamp,88.36,826.88,960,0
2253,Rachel Craig,(938)605-9222,rachel.craig@gmail.com,26,2024-09-20 18:54:39.839911,Phone|Desk Lamp|Keyboard|Mouse,1097.92,6034.27,551,0
6769,Timothy Dunn,(352)679-1388,timothy.dunn@gmail.com,60,2024-04-04 13:19:16.030464,Desk Lamp|Laptop,1679.98,3310.22,721,0
1588,Henry Jones,001-308-495-3104x39155,henry.jones@hotmail.com,35,2022-02-24 00:53:55.125678,Monitor|Keyboard|Laptop,1932.16,10664.38,1491,1
7843,Thomas Rosales,(467)908-4056x33454,thomas.rosales@hotmail.com,51,2022-06-26 17:52:29.418451,Laptop|Phone,1221.85,6811.59,1368,0
8927,Jared Harris,651.213.2903x15730,jared.harris@yahoo.com,61,2022-12-23 19:42:22.952488,Mouse|Monitor|Phone,316.91,2614.71,1188,0
7984,Kevin Davis,(475)516-7537x128,kevin.davis@yahoo.com,63,2024-06-04 15:41:49.291028,Desk Lamp|Laptop|Keyboard|Monitor,1544.29,11982.67,660,0
1340,Steven Cortez,(863)430-1134,steven.cortez@yahoo.com,22,2023-10-10 14:58:46.812050,Monitor|Mouse|Desk Lamp|Phone,789.22,4893.78,898,0
2482,Donald Carter,001-740-615-7044x9792,donald.carter@yahoo.com,63,2021-12-21 17:28:24.305215,Phone|Laptop|Mouse|Desk Lamp,162.66,246.29,1555,0
2753,Dean Turner,001-254-525-5858,dean.turner@hotmail.com,39,2024-10-30 10:36:17.188477,Keyboard|Desk Lamp,246.36,1254.61,512,0
2210,Jason Wallace,882.601.6595,jason.wallace@gmail.com,53,2022-05-12 13:31:14.324562,Laptop|Phone,630.57,1741.44,1414,0
2762,Joshua Craig,(327)238-3846x67200,joshua.craig@gmail.com,27,2025-09-01 13:15:21.565362,Laptop|Mouse|Phone,1413.93,4945.17,206,0
8061,Lindsey Miller,001-353-788-5080x71315,lindsey.miller@hotmail.com,20,2021-07-29 09:42:19.259712,Monitor|Desk Lamp|Laptop|Keyboard,855.73,4758.53,1701,0
3900,Harry Swanson,774.950.7339,harry.swanson@gmail.com,32,2023-05-02 04:40:01.475324,Phone|Keyboard,74.42,176.5,1059,0
6246,David James,759-290-7918,david.james@hotmail.com,52,2024-10-01 23:31:22.299887,Phone|Desk Lamp,1269.28,3627.07,540,0
2227,Angie Silva,+1-655-215-1298x6942,angie.silva@yahoo.com,61,2026-01-18 00:52:59.165306,Phone|Mouse|Laptop,232.98,956.63,67,0
7547,Debbie Davis,737-488-1559,debbie.davis@gmail.com,27,2022-02-18 16:54:32.673378,Desk Lamp|Laptop|Phone|Keyboard,1138.4,11216.22,1496,0
5761,Kimberly Cox,(562)922-8311x76213,kimberly.cox@hotmail.com,34,2025-07-28 05:55:19.112861,Monitor|Laptop|Mouse,1638.58,10474.83,241,1
5309,Thomas Lewis,001-544-755-6439,thomas.lewis@yahoo.com,45,2024-09-21 02:23:45.090843,Desk Lamp|Laptop,717.48,4468.56,551,0
2618,Katelyn Weber,(903)809-3363x493,katelyn.weber@yahoo.com,20,2021-07-08 18:00:43.143559,Laptop|Phone|Mouse,796.18,6773.73,1721,0
3297,Cathy Robinson,403-371-0362,cathy.robinson@gmail.com,55,2022-08-09 12:19:51.413533,Laptop|Monitor|Phone,1706.38,14622.2,1325,0
9447,Derrick Nelson,(646)667-4507x2248,derrick.nelson@hotmail.com,63,2024-11-20 07:35:37.146333,Phone|Monitor|Mouse|Laptop,1470.06,14175.99,491,0
8495,Allison Mueller,842-515-0023x5338,allison.mueller@yahoo.com,23,2023-07-16 03:07:30.511212,Phone|Monitor|Desk Lamp,713.83,4296.53,984,0
1987,Henry Spencer,+1-853-835-8952x80420,henry.spencer@yahoo.com,33,2023-12-18 13:40:10.233087,Mouse|Laptop|Monitor,555.4,1720.95,829,1
1731,Robert Duran,493-602-4402,robert.duran@hotmail.com,54,2026-03-25 01:32:40.805345,Phone|Keyboard|Laptop,1790.71,4223.21,1,0
7003,Dustin Reyes,910-210-7796,dustin.reyes@yahoo.com,50,2025-04-13 13:35:12.145051,Laptop|Monitor|Mouse,793.19,4966.37,347,0
9907,Jacob Pitts,922.799.6754x28596,jacob.pitts@hotmail.com,31,2023-03-09 17:06:21.057005,Desk Lamp,156.83,1404.43,1112,0
1332,Lisa Sanders,333-531-6554x515,lisa.sanders@gmail.com,43,2023-03-22 05:17:44.826100,Mouse|Monitor,201.37,1842.6,1100,0
7501,Renee Higgins,001-575-834-7530x17787,renee.higgins@hotmail.com,39,2025-10-27 08:19:36.514416,Keyboard|Desk Lamp|Monitor,1178.8,3122.87,150,0
5522,Nicole Benjamin,001-555-932-6666x16825,nicole.benjamin@yahoo.com,30,2025-11-10 22:03:28.115923,Keyboard|Phone,1823.25,12768.26,135,0
4486,Christopher Carroll,292-764-0092x8712,christopher.carroll@yahoo.com,28,2024-05-22 00:58:05.292051,Keyboard|Mouse,1015.93,8337.56,673,0
6190,Jerry Shannon,8708745504,jerry.shannon@gmail.com,32,2022-02-04 00:41:31.555001,Phone|Mouse|Laptop|Desk Lamp,1565.04,12704.43,1511,0
6026,Lauren Garcia,3596934521,lauren.garcia@yahoo.com,59,2021-07-09 00:40:06.515495,Keyboard|Desk Lamp|Mouse,1769.78,3190.18,1721,0
9672,Kimberly Gonzales,(349)437-5177x54982,kimberly.gonzales@gmail.com,30,2022-10-04 06:34:18.776327,Keyboard|Phone|Monitor,1227.85,8593.23,1269,1
1292,Justin Perez,001-402-899-3892x458,justin.perez@gmail.com,30,2023-01-02 13:59:43.949741,Laptop|Keyboard|Desk Lamp,1585.31,7565.64,1179,0
4458,Brendan Solis,+1-762-963-1822x295,brendan.solis@gmail.com,21,2024-10-29 04:45:13.323526,Desk Lamp,189.21,698.51,513,0
6141,Jacob Marshall,+1-376-463-8516,jacob.marshall@hotmail.com,40,2022-10-27 14:53:38.365192,Mouse|Keyboard|Monitor|Laptop,1429.88,6982.06,1246,1
1086,Edward Cline,2502254873,edward.cline@yahoo.com,18,2024-07-29 07:34:24.229485,Laptop|Desk Lamp,1447.92,8557.12,605,0
6519,Christopher Green,(333)948-6006x599,christopher.green@hotmail.com,52,2025-06-14 16:10:45.056752,Keyboard|Laptop|Phone,785.26,1812.22,285,0
6334,Clifford Hill,(314)287-7246,clifford.hill@gmail.com,28,2022-05-10 10:11:36.736623,Laptop|Desk Lamp,94.52,811.78,1416,0
4288,Doris Johnson,313-375-4095,doris.johnson@hotmail.com,27,2022-01-04 02:28:30.228307,Monitor|Mouse|Keyboard,81.65,395.79,1542,0
3284,Travis Moore,705-261-9594,travis.moore@gmail.com,28,2023-08-13 14:56:18.519668,Laptop|Desk Lamp,720.01,7136.73,956,0
7728,Timothy Smith,001-910-452-5961x792,timothy.smith@yahoo.com,34,2023-12-15 16:33:28.003155,Monitor,1223.6,6251.55,831,1
1302,Steven Griffin,886.512.7958x10971,steven.griffin@yahoo.com,42,2023-10-31 21:07:51.758979,Keyboard,1836.37,14019.83,876,0
7754,Amanda Parker,+1-434-415-1025x286,amanda.parker@hotmail.com,39,2025-06-03 05:47:54.769032,Phone,995.46,6925.31,296,0
8347,David Summers,+1-435-689-7834x276,david.summers@gmail.com,50,2023-06-16 09:01:17.684923,Laptop|Desk Lamp|Phone|Keyboard,621.07,2111.75,1014,0
3341,Robert Gallegos,001-895-951-0053x8735,robert.gallegos@gmail.com,22,2022-09-08 21:37:41.086741,Keyboard|Phone,32.97,257.74,1294,0
7526,Tyler Brock,7167364546,tyler.brock@hotmail.com,39,2021-11-17 23:42:34.946292,Phone|Monitor|Keyboard|Mouse,607.06,3219.61,1589,1
6799,Mark Walker,695-439-0568x71108,mark.walker@gmail.com,40,2025-04-17 07:31:55.467837,Laptop,1000.46,2140.04,343,0
1181,Kimberly Werner,(242)628-5172x82429,kimberly.werner@hotmail.com,48,2025-06-03 14:28:32.850736,Laptop|Mouse|Monitor|Keyboard,1454.83,2288.45,296,0
4761,Michael Martin,+1-267-541-9507x01660,michael.martin@gmail.com,46,2021-04-15 09:57:01.375205,Laptop|Keyboard|Mouse,552.13,1132.56,1806,0
6100,Matthew Hernandez,824.726.2554x94636,matthew.hernandez@hotmail.com,37,2025-05-25 13:20:42.162513,Phone,1402.17,5395.12,305,0
5615,Dakota Craig,001-630-849-1218x65108,dakota.craig@hotmail.com,43,2025-05-30 17:05:19.799948,Mouse|Laptop|Keyboard,581.65,1540.16,299,0
3457,Tracy Mays,8244336664,tracy.mays@gmail.com,56,2022-08-09 21:52:01.785471,Laptop|Keyboard|Phone,1047.17,9152.16,1324,0
3092,Vanessa Potter,337.471.1031x60027,vanessa.potter@hotmail.com,25,2023-08-02 11:37:24.637855,Mouse,379.09,2685.04,967,0
9880,Beth Cox,+1-418-346-2408,beth.cox@yahoo.com,63,2024-04-06 16:21:21.271297,Keyboard|Phone|Desk Lamp|Mouse,98.85,230.55,719,0
1673,Melissa Wright,778.750.9553x27720,melissa.wright@hotmail.com,40,2022-04-26 00:05:46.852570,Desk Lamp|Monitor,255.53,1468.64,1430,1
7647,Robert Bradley,+1-825-556-0321,robert.bradley@hotmail.com,20,2025-09-28 22:02:36.510970,Desk Lamp|Laptop|Phone|Keyboard,1440.68,13268.13,178,0
5049,Shelly Anderson,+1-945-467-4409x743,shelly.anderson@hotmail.com,36,2022-11-19 03:38:18.683996,Desk Lamp|Laptop|Keyboard|Phone,1716.49,4152.07,1223,0
8307,Patricia Mercer,(420)218-5288,patricia.mercer@gmail.com,50,2021-10-02 07:54:37.513188,Laptop|Monitor|Desk Lamp|Phone,260.34,700.39,1636,0
2064,Emily Wallace,369-724-4823x212,emily.wallace@hotmail.com,61,2021-09-01 04:03:13.213358,Keyboard,1410.74,9374.13,1667,0
4046,Barbara Myers,449-614-3818x446,barbara.myers@gmail.com,26,2023-12-22 18:09:31.879162,Mouse,116.04,1031.7,824,0
2949,Jennifer Garcia,345.704.8378x54172,jennifer.garcia@yahoo.com,50,2021-10-30 02:48:50.285826,Laptop|Mouse|Desk Lamp,1885.52,10981.84,1608,0
9008,Lisa Hoover,904-227-1425,lisa.hoover@yahoo.com,29,2025-01-21 00:55:09.923444,Mouse|Monitor,209.19,981.91,429,1
8138,Courtney Nash,833.293.2991,courtney.nash@yahoo.com,63,2024-10-06 07:40:28.392770,Mouse|Phone|Desk Lamp,144.77,353.37,536,0
1521,Amber Murphy,+1-696-784-0551,amber.murphy@hotmail.com,33,2025-09-08 02:43:02.625723,Laptop|Keyboard|Mouse,287.67,2860.5,199,0
7792,Gary Price,459-510-9649x7505,gary.price@gmail.com,30,2025-06-18 07:57:02.014489,Desk Lamp,1663.88,14768.31,281,0
7602,Jose Rose,001-892-474-9427x137,jose.rose@yahoo.com,62,2025-09-25 19:37:04.575355,Mouse,1679.61,9741.61,181,0
2863,Joseph Lowe,(671)602-0739x94525,joseph.lowe@hotmail.com,46,2021-11-13 12:16:25.575832,Laptop|Desk Lamp|Mouse|Monitor,1901.77,6794.28,1594,0
7065,Karen Smith,+1-430-974-2295,karen.smith@hotmail.com,49,2022-12-17 20:39:36.625428,Laptop|Phone|Desk Lamp,952.68,6472.44,1194,0
9166,Robert Guerrero,(956)252-3594x2553,robert.guerrero@yahoo.com,61,2021-11-27 02:56:37.692230,Laptop|Phone,706.78,2139.96,1580,0
8769,Shannon Cox,4752864770,shannon.cox@gmail.com,30,2025-04-20 02:25:09.697758,Desk Lamp|Phone,908.1,7594.1,340,0
8859,Robert Johnson,+1-444-239-1112,robert.johnson@gmail.com,51,2025-09-28 20:28:38.183360,Monitor,1492.76,6854.76,178,0
4784,Alexandra Smith,(982)995-1670,alexandra.smith@hotmail.com,20,2025-12-10 13:10:24.292437,Laptop,699.39,2401.67,106,0
3265,Spencer Young,+1-331-428-8367x7431,spencer.young@gmail.com,63,2022-02-06 08:58:53.156081,Desk Lamp|Phone,1567.66,11466.07,1509,0
6421,Rachel Nichols,667.789.4675,rachel.nichols@hotmail.com,26,2024-05-25 17:20:41.700582,Desk Lamp|Laptop|Monitor|Phone,516.14,3476.83,669,1
2199,Heather Long,447-396-7795,heather.long@hotmail.com,20,2023-11-25 09:00:48.461340,Monitor,444.69,1579.05,852,0
3972,Barbara White,+1-691-385-9018,barbara.white@gmail.com,63,2025-07-03 02:31:22.615131,Monitor|Mouse|Laptop,740.82,6642.6,266,0
8502,Julie Osborn,869-356-3017x966,julie.osborn@yahoo.com,57,2025-11-01 02:34:52.360896,Monitor|Laptop|Desk Lamp,766.18,3707.52,145,0
3228,Gregory Espinoza,001-715-869-5863x3348,gregory.espinoza@yahoo.com,53,2026-02-07 09:41:32.310604,Mouse|Laptop|Phone|Desk Lamp,1991.32,17011.5,47,0
4387,Melissa Dyer,549.899.9093x1672,melissa.dyer@hotmail.com,63,2024-06-02 15:41:22.038001,Mouse|Keyboard|Laptop,1742.53,14770.57,662,0
3630,Brian Hansen,980.994.5825x4047,brian.hansen@gmail.com,55,2025-01-31 17:27:23.960329,Mouse|Desk Lamp|Laptop,906.27,2530.62,418,0
7084,Jerry Anderson,564.829.7396x439,jerry.anderson@hotmail.com,63,2024-08-05 10:16:06.089689,Monitor|Desk Lamp,1902.24,10007.02,598,0
2502,Judith Farrell,+1-777-556-1762,judith.farrell@gmail.com,55,2022-02-13 20:57:32.817253,Mouse|Monitor|Phone|Laptop,476.47,3433.24,1501,0
9788,Joel Kim,001-513-759-4132x3207,joel.kim@gmail.com,41,2023-04-05 22:42:28.340147,Keyboard|Desk Lamp,1441.67,8947.78,1085,0
8856,Amanda Phelps,623-758-2756x799,amanda.phelps@yahoo.com,22,2025-12-23 07:51:05.148288,Phone|Laptop|Desk Lamp|Mouse,808.46,5085.58,93,0
4830,David Stein,+1-914-436-1953x1433,david.stein@gmail.com,22,2022-10-01 23:03:56.095501,Mouse,1236.32,4558.72,1271,0
2958,Christopher Calderon,361-610-1469,christopher.calderon@yahoo.com,34,2023-04-19 15:43:26.205387,Mouse|Desk Lamp,1680.71,8983.07,1072,0
6311,John Sullivan,385-344-9117x652,john.sullivan@yahoo.com,19,2022-12-05 18:59:35.003467,Mouse,1003.32,5852.2,1206,0
2276,Jean Rivera,+1-797-300-5088x7778,jean.rivera@hotmail.com,26,2025-02-16 04:29:16.999007,Monitor|Keyboard|Mouse|Phone,1350.45,2586.83,403,1
1108,Joann Yates,001-252-990-6844x928,joann.yates@hotmail.com,50,2025-12-01 07:12:58.059556,Monitor,996.84,5536.54,115,0
5550,Christopher Edwards,430.986.4437,christopher.edwards@hotmail.com,34,2026-01-05 08:38:42.377885,Mouse|Desk Lamp,1947.75,11602.76,80,0
7221,Jessica Sharp,+1-575-430-7786,jessica.sharp@yahoo.com,42,2023-06-25 02:42:05.445436,Desk Lamp,734.27,2997.21,1005,0
1862,Laura Robinson,693.353.0268x19350,laura.robinson@hotmail.com,40,2021-08-05 18:52:42.902880,Desk Lamp|Laptop,1780.22,15284.36,1693,0
6850,Mark Young,(273)664-9445x88599,mark.young@hotmail.com,45,2026-01-02 09:23:01.626956,Laptop|Monitor|Desk Lamp|Keyboard,1145.74,7676.05,83,0
5886,Kristina Perry,495-786-9227x1188,kristina.perry@gmail.com,34,2025-05-18 20:36:54.955138,Laptop|Monitor|Desk Lamp,1515.31,8982.46,311,1
3271,Michael Murray,001-422-812-3523,michael.murray@gmail.com,22,2025-09-11 04:55:49.534992,Mouse,1249.36,3747.25,196,0
6306,Jeremy Santos,001-716-585-6462,jeremy.santos@hotmail.com,47,2021-09-29 07:09:39.130437,Phone|Keyboard|Desk Lamp,858.17,2592.86,1639,0
1711,Michael Vega,001-922-235-5693,michael.vega@yahoo.com,39,2025-05-05 16:52:04.436233,Keyboard|Desk Lamp|Monitor,132.91,283.09,324,0
4760,Joseph Olsen,(387)922-8630,joseph.olsen@gmail.com,53,2025-11-30 13:55:18.163373,Mouse|Monitor|Phone,1894.33,7597.58,116,0
5991,Lisa Butler,(885)899-5504,lisa.butler@gmail.com,58,2022-10-16 09:50:33.928025,Desk Lamp|Phone|Keyboard,599.51,4777.77,1257,0
7412,Scott Randall,(776)335-0049x9198,scott.randall@hotmail.com,31,2026-02-21 08:16:56.243659,Phone|Keyboard|Desk Lamp|Monitor,1992.24,17342.23,33,0
6469,Joshua Clark,300-705-1478x519,joshua.clark@yahoo.com,41,2023-06-03 10:15:52.845590,Keyboard|Phone|Desk Lamp,1317.59,7051.02,1027,0
3793,Curtis Newman,814-329-1725x6853,curtis.newman@gmail.com,24,2023-10-15 03:05:58.155671,Desk Lamp,467.08,3790.08,893,0
6078,Charles Evans,001-215-794-2698x2651,charles.evans@yahoo.com,59,2022-07-23 11:08:36.531593,Monitor,1005.07,2820.16,1342,0
7215,Shelby Bruce,579.572.5903x7007,shelby.bruce@hotmail.com,27,2025-11-05 08:37:32.323593,Phone|Desk Lamp|Laptop,1832.85,15722.51,141,0
2282,Jodi Murphy,712-820-4829x6012,jodi.murphy@gmail.com,32,2024-04-14 21:34:33.191566,Phone,1599.17,5932.55,710,0
9044,Willie Silva,561.475.8791,willie.silva@gmail.com,22,2025-07-05 14:28:31.976680,Keyboard|Laptop|Monitor,1866.52,12430.12,264,0
8088,Jerome Walker,(570)897-7957x08707,jerome.walker@hotmail.com,44,2023-06-07 09:25:04.627562,Monitor,306.44,1166.32,1023,0
3978,Gary Henry,612.733.0995,gary.henry@hotmail.com,25,2021-08-24 14:56:20.644528,Desk Lamp|Monitor|Phone,1061.23,4249.71,1675,1
2623,Melvin Perez,(831)601-8850x838,melvin.perez@gmail.com,40,2022-06-05 19:07:08.559680,Keyboard|Mouse,1337.93,4659.48,1389,0
6784,Christopher Richardson,4373689884,christopher.richardson@gmail.com,47,2022-01-15 10:14:03.906303,Laptop,1791.14,14826.46,1531,0
9961,Robert Johnson,315.525.9978x2715,robert.johnson@yahoo.com,19,2025-05-11 19:02:59.007145,Desk Lamp|Phone|Mouse,738.98,5394.06,318,0
4039,Donna Brown,(881)308-2178,donna.brown@yahoo.com,29,2022-12-22 11:31:22.435611,Laptop|Keyboard,405.05,3784.98,1190,0
6368,Dave Rivera,755.499.3654x01275,dave.rivera@yahoo.com,31,2024-12-07 02:19:07.799393,Desk Lamp|Monitor,1814.75,9496.87,474,1
5832,Michelle Watts,904.550.0211,michelle.watts@yahoo.com,38,2021-06-24 01:39:07.728306,Mouse|Phone|Keyboard,498.38,1979.63,1736,0
8451,Bobby Alexander,+1-447-811-5355,bobby.alexander@yahoo.com,25,2024-11-12 23:17:51.865960,Phone|Keyboard|Monitor|Desk Lamp,1410.9,11100.97,498,1
3857,Alicia Perez,628-489-4110,alicia.perez@yahoo.com,24,2024-06-19 22:51:09.827744,Keyboard|Mouse|Desk Lamp,169.37,400.91,644,0
6807,Dennis Blake,(873)697-3246x913,dennis.blake@hotmail.com,43,2024-08-12 21:39:07.826206,Laptop,1374.71,5352.18,590,0
2556,Nicole Jones,3883034388,nicole.jones@hotmail.com,54,2023-05-03 13:20:55.446097,Keyboard|Laptop|Mouse|Desk Lamp,898.84,8696.7,1058,0
1349,Danielle King,001-852-866-6486x466,danielle.king@hotmail.com,31,2022-11-11 10:46:47.008255,Monitor|Keyboard|Phone,927.7,1842.8,1231,1
6687,Jonathan Long,960-890-9687x1515,jonathan.long@hotmail.com,41,2025-03-29 07:10:11.364847,Laptop,1191.29,6111.79,362,0
7202,Ruben Bowers,001-392-898-7499x92309,ruben.bowers@gmail.com,54,2023-02-11 16:39:29.201300,Keyboard|Phone,1396.47,3715.86,1138,0
8441,Christopher Chase,473.455.4536,christopher.chase@gmail.com,58,2025-10-01 04:54:20.258407,Mouse,1318.26,12469.87,176,0
9019,Audrey Smith,(982)212-4432x38305,audrey.smith@gmail.com,56,2022-10-14 22:23:24.783100,Mouse|Desk Lamp|Phone,1369.56,10768.91,1258,0
4022,Loretta Morris,+1-990-595-5289x826,loretta.morris@yahoo.com,41,2023-11-27 16:41:38.181180,Monitor,633.67,1792.56,849,0
8103,Nathaniel Fields,001-206-533-8307,nathaniel.fields@hotmail.com,39,2024-01-10 19:13:14.264166,Keyboard|Phone,1212.43,3204.28,805,0
8326,Edwin Smith,264.340.8519x83287,edwin.smith@gmail.com,65,2025-07-07 06:13:33.665453,Laptop|Phone|Mouse|Desk Lamp,386.98,1169.1,262,0
4911,Summer Jennings,368-236-9685x7200,summer.jennings@gmail.com,58,2026-03-24 16:27:10.214703,Mouse|Desk Lamp,1612.76,4547.03,2,0
7626,Kelsey Palmer,825.576.9616x660,kelsey.palmer@gmail.com,29,2025-07-28 08:16:15.427343,Desk Lamp|Keyboard|Laptop,1909.6,9724.09,241,0
3068,Jean Johnson,+1-251-911-1413,jean.johnson@gmail.com,65,2022-05-23 20:56:19.335656,Phone|Monitor|Mouse,1046.29,7888.86,1402,0
6184,Christian Johnson,+1-570-280-2052x518,christian.johnson@yahoo.com,25,2021-04-25 11:17:37.298712,Keyboard|Monitor|Phone,1458.49,5332.55,1796,1
7712,Barbara Wallace,+1-457-786-0764x6784,barbara.wallace@yahoo.com,57,2023-02-24 03:36:21.400823,Phone,994.63,7571.47,1126,0
2310,Hannah Lewis,9299957471,hannah.lewis@yahoo.com,23,2026-02-12 09:48:07.218204,Keyboard,1992.13,5691.22,42,0
1084,Dylan Johnson,+1-634-641-9245,dylan.johnson@gmail.com,54,2025-12-13 02:33:47.096045,Phone|Keyboard|Laptop|Desk Lamp,562.92,3276.62,103,0
8493,Jocelyn Mitchell,(317)872-7901x47629,jocelyn.mitchell@gmail.com,47,2022-05-05 16:01:59.076120,Monitor|Desk Lamp,876.35,3196.92,1421,0
8807,David Mclaughlin,001-691-688-0987x9713,david.mclaughlin@gmail.com,40,2022-08-07 10:04:52.369190,Laptop|Phone|Mouse,1937.26,18197.78,1327,0
2492,Ryan Thomas,+1-345-241-4983,ryan.thomas@gmail.com,28,2023-03-21 16:28:08.768975,Keyboard|Mouse|Laptop|Desk Lamp,1591.85,14524.9,1101,0
1715,Kimberly Evans,001-477-281-0982x023,kimberly.evans@gmail.com,20,2023-01-05 00:15:11.603607,Phone|Laptop,1363.34,2188.61,1176,0
6378,Dennis Barrett,474.203.7286,dennis.barrett@yahoo.com,61,2024-01-06 14:13:55.688086,Monitor|Keyboard|Mouse|Desk Lamp,1109.13,7726.64,810,0
9879,Zachary Sampson,(528)930-0881,zachary.sampson@hotmail.com,43,2025-05-05 01:32:31.175012,Monitor|Desk Lamp|Phone|Laptop,1757.48,13396.81,325,0
8355,Elizabeth Foster,(369)609-3044x73976,elizabeth.foster@hotmail.com,64,2022-02-23 10:55:22.402936,Phone|Monitor|Desk Lamp|Keyboard,1826.82,14938.71,1492,0
2972,Lauren Sanchez,(658)450-5380x46655,lauren.sanchez@yahoo.com,49,2022-10-26 09:36:22.228865,Phone,1722.59,5015.83,1247,0
7627,Alexander Ramirez,001-609-752-2529x54377,alexander.ramirez@yahoo.com,26,2024-05-20 08:13:29.898222,Phone|Keyboard|Monitor,1326.45,13190.63,675,1
3546,Samuel Jones,001-444-288-1802x756,samuel.jones@gmail.com,64,2025-10-06 07:10:46.586484,Phone|Keyboard,1880.86,12319.81,171,0
7196,Shari Daugherty,409-510-6661x2913,shari.daugherty@hotmail.com,48,2025-11-30 00:56:36.838056,Keyboard|Laptop|Monitor,1031.51,8777.99,116,0
2032,Cheryl Acevedo,+1-824-464-9626x08653,cheryl.acevedo@hotmail.com,65,2024-11-05 01:17:21.210013,Monitor|Mouse|Keyboard|Phone,261.77,1632.56,506,0
8704,Angela Moore,001-225-969-4721,angela.moore@hotmail.com,27,2021-12-15 04:30:24.481839,Phone|Monitor|Keyboard|Mouse,1116.38,8967.12,1562,1
3296,Jenna Vargas,917.979.2711,jenna.vargas@yahoo.com,50,2023-04-23 12:22:19.300092,Laptop|Keyboard|Monitor|Phone,866.11,8056.24,1068,0
9967,Scott Rodriguez,405-231-7137x952,scott.rodriguez@hotmail.com,54,2024-05-18 21:03:14.989026,Laptop,1533.4,14746.15,676,0
1316,Walter Gonzales,(785)624-9726x447,walter.gonzales@hotmail.com,18,2022-10-25 22:43:33.736198,Mouse|Phone|Laptop,486.15,4374.32,1247,0
5107,Janet Hensley,(615)945-6309x773,janet.hensley@yahoo.com,57,2026-01-26 17:26:17.258399,Monitor|Keyboard,331.13,930.14,58,0
7068,Gregg Smith,429-726-3620x1513,gregg.smith@yahoo.com,41,2024-05-03 02:57:36.813999,Monitor|Keyboard|Desk Lamp|Phone,1850.79,12845.52,692,0
6321,Kevin Hopkins,795.413.0297x65035,kevin.hopkins@hotmail.com,34,2024-05-24 12:49:40.205951,Laptop,518.24,2267.21,671,0
